id,cuisine
31448,jamaican
36746,thai
1280,jamaican
41950,brazilian
25948,vietnamese
35444,korean
2881,mexican
44080,filipino
4446,korean
47106,moroccan
15521,japanese
44359,jamaican
48967,southern_us
1599,chinese
44514,cajun_creole
7140,jamaican
27656,chinese
35581,vietnamese
6359,jamaican
41639,mexican
42680,chinese
31520,cajun_creole
47846,mexican
7993,italian
2996,spanish
27737,mexican
27427,jamaican
3734,spanish
44673,chinese
43924,korean
18628,british
3596,greek
37666,brazilian
14633,spanish
36259,british
19752,chinese
16697,chinese
9550,moroccan
20813,british
34356,irish
3583,southern_us
14148,cajun_creole
28329,vietnamese
166,vietnamese
12368,southern_us
32261,mexican
35306,greek
1414,jamaican
45051,british
20767,mexican
23450,spanish
404,irish
527,japanese
25416,korean
25409,jamaican
34603,chinese
20266,thai
9513,mexican
7794,korean
19429,filipino
11328,vietnamese
49242,vietnamese
40411,chinese
46424,filipino
1634,jamaican
47221,thai
3963,jamaican
15515,vietnamese
6735,cajun_creole
41899,chinese
36222,korean
24468,cajun_creole
9876,chinese
33614,filipino
42279,korean
46846,korean
34711,thai
39556,jamaican
1064,russian
30080,southern_us
6076,chinese
5670,spanish
44525,moroccan
19743,british
36205,mexican
9030,cajun_creole
39755,japanese
39434,japanese
37803,filipino
30053,spanish
11661,spanish
17918,japanese
44237,brazilian
38536,spanish
47369,korean
6108,jamaican
16807,filipino
41329,korean
33582,filipino
9570,irish
47129,vietnamese
14268,vietnamese
8395,indian
38977,mexican
22716,jamaican
25753,chinese
12018,chinese
31659,vietnamese
21149,moroccan
10328,cajun_creole
33585,spanish
29192,southern_us
46733,british
12887,thai
24354,chinese
39237,filipino
19430,cajun_creole
39895,mexican
34566,chinese
17889,cajun_creole
40652,thai
31395,mexican
35908,mexican
18341,filipino
17745,italian
40560,mexican
25097,vietnamese
31430,irish
25484,filipino
43668,chinese
2184,filipino
12106,japanese
25747,filipino
11423,chinese
22403,moroccan
2880,korean
15445,spanish
9825,moroccan
31607,moroccan
9341,korean
2406,cajun_creole
28466,mexican
8619,spanish
16097,moroccan
11652,mexican
16852,filipino
29111,mexican
33602,moroccan
35,thai
47741,cajun_creole
39820,chinese
25332,korean
5720,spanish
19634,filipino
34851,chinese
14117,chinese
12195,jamaican
33665,greek
46228,spanish
15964,vietnamese
47502,chinese
41865,vietnamese
46055,chinese
8863,cajun_creole
48658,chinese
42251,irish
33164,southern_us
24526,jamaican
39431,jamaican
3893,jamaican
34175,russian
6727,jamaican
17230,mexican
24579,mexican
15873,jamaican
3703,italian
27030,spanish
9149,vietnamese
16152,moroccan
49665,vietnamese
27036,chinese
8341,mexican
30384,jamaican
32883,chinese
29047,vietnamese
31964,chinese
7011,mexican
46301,jamaican
3495,vietnamese
11949,vietnamese
975,jamaican
15529,mexican
15372,british
5176,irish
13631,spanish
42028,spanish
4936,southern_us
26471,jamaican
43833,korean
47933,jamaican
38373,cajun_creole
5780,chinese
46303,chinese
27308,russian
10340,jamaican
48900,southern_us
876,spanish
10446,jamaican
15082,vietnamese
31706,spanish
24885,italian
34944,vietnamese
7917,southern_us
5923,cajun_creole
44272,spanish
41074,jamaican
381,southern_us
16053,italian
37470,jamaican
23027,vietnamese
42078,british
13183,spanish
14828,irish
15394,mexican
46300,irish
38963,mexican
679,irish
34558,korean
31528,vietnamese
45629,moroccan
5034,spanish
35031,mexican
13237,spanish
42339,filipino
3911,spanish
20409,jamaican
24741,spanish
18381,chinese
7572,mexican
24226,jamaican
19945,mexican
31809,spanish
17903,mexican
48664,southern_us
14122,spanish
3175,mexican
3403,moroccan
11062,chinese
16629,mexican
11349,italian
14353,greek
25633,vietnamese
11424,french
36024,vietnamese
7151,russian
12777,filipino
34289,brazilian
13904,southern_us
40792,chinese
11649,jamaican
227,irish
10396,vietnamese
6559,korean
14195,chinese
21511,filipino
431,mexican
5651,southern_us
20754,mexican
24905,chinese
16731,korean
9006,mexican
43909,filipino
28526,spanish
31141,irish
39787,mexican
35320,filipino
25077,korean
2902,italian
34305,spanish
6174,british
24695,british
12211,japanese
13227,korean
728,mexican
21635,moroccan
14011,italian
5861,russian
9976,cajun_creole
49218,chinese
27684,mexican
11095,chinese
47314,cajun_creole
41901,chinese
5859,mexican
3947,moroccan
14030,moroccan
10056,spanish
39408,british
35283,chinese
13994,chinese
36302,filipino
16113,japanese
47207,chinese
36198,mexican
21134,chinese
49070,greek
8030,filipino
31802,mexican
36511,mexican
7785,mexican
38965,british
31453,greek
43100,japanese
32307,jamaican
45405,vietnamese
28532,filipino
16092,southern_us
29029,chinese
5596,jamaican
11369,japanese
37436,mexican
2421,spanish
22070,mexican
10600,filipino
11150,vietnamese
29257,cajun_creole
38540,italian
18998,vietnamese
39974,cajun_creole
2159,jamaican
19679,cajun_creole
44146,moroccan
36086,korean
20676,moroccan
39779,japanese
33522,filipino
498,spanish
45937,mexican
41501,jamaican
44156,spanish
5643,vietnamese
35874,japanese
24413,thai
47297,mexican
10073,cajun_creole
4798,moroccan
7802,mexican
3970,chinese
24416,spanish
13072,jamaican
29046,filipino
12898,jamaican
24957,jamaican
18725,korean
46929,jamaican
23140,jamaican
30516,filipino
34081,mexican
12927,british
44088,filipino
20785,spanish
16672,vietnamese
5400,italian
30322,filipino
17272,mexican
9797,spanish
14795,spanish
7619,chinese
42124,jamaican
23249,vietnamese
44158,vietnamese
17462,vietnamese
3580,russian
9896,filipino
29669,japanese
30625,korean
7685,filipino
7632,mexican
28349,vietnamese
4510,vietnamese
35383,mexican
18569,irish
11379,british
9434,spanish
37774,cajun_creole
33651,chinese
47017,chinese
31874,southern_us
26733,jamaican
20962,spanish
1467,mexican
11173,japanese
12949,chinese
11565,jamaican
29756,mexican
25577,filipino
36779,korean
10974,spanish
42163,jamaican
15337,irish
23242,chinese
7952,cajun_creole
27424,mexican
3816,chinese
27190,irish
43764,chinese
17714,chinese
30022,vietnamese
33281,irish
43503,russian
27385,korean
2396,spanish
25387,cajun_creole
1017,korean
18852,chinese
14861,spanish
47487,mexican
46015,chinese
12684,jamaican
12588,jamaican
33061,mexican
38952,russian
20915,cajun_creole
34732,chinese
48656,irish
38736,vietnamese
20374,jamaican
18664,cajun_creole
15638,spanish
10458,spanish
47980,vietnamese
43084,greek
4534,italian
26269,french
23498,spanish
5053,korean
5010,vietnamese
49028,filipino
36714,japanese
21490,vietnamese
8448,korean
49408,japanese
28982,spanish
20207,chinese
37751,british
42412,chinese
47466,chinese
40672,chinese
47821,mexican
42090,chinese
10019,spanish
45793,jamaican
32933,irish
48283,chinese
19798,british
41233,vietnamese
37147,irish
26516,filipino
4305,filipino
30883,italian
31677,chinese
25378,chinese
40122,greek
20889,jamaican
10994,jamaican
29311,irish
46431,jamaican
17648,chinese
32111,vietnamese
15728,jamaican
16960,moroccan
23535,jamaican
29667,british
31729,jamaican
41910,spanish
13996,southern_us
21089,chinese
32705,spanish
42847,british
26201,vietnamese
26813,mexican
32471,irish
44990,moroccan
17237,vietnamese
39403,japanese
15652,vietnamese
14568,spanish
44779,cajun_creole
37888,spanish
9529,vietnamese
20700,filipino
17741,filipino
17475,jamaican
12581,mexican
5996,filipino
29042,chinese
987,jamaican
39819,spanish
31679,filipino
1150,chinese
39167,greek
43037,chinese
20071,korean
43815,cajun_creole
31649,spanish
12218,mexican
32836,vietnamese
18175,jamaican
48197,japanese
31474,spanish
46428,chinese
25246,filipino
2991,vietnamese
38216,irish
14978,southern_us
31085,japanese
34515,chinese
6026,japanese
19132,chinese
48775,british
29309,russian
4033,mexican
36462,moroccan
13235,chinese
17863,spanish
25694,irish
24204,french
14541,chinese
13993,greek
8996,mexican
9943,jamaican
22707,moroccan
35292,irish
46886,filipino
11566,spanish
8272,british
30552,cajun_creole
21033,spanish
42971,chinese
42275,chinese
44059,southern_us
44159,spanish
48500,filipino
14617,cajun_creole
7867,cajun_creole
13913,spanish
40684,chinese
49174,korean
34772,italian
16738,spanish
11353,jamaican
17429,chinese
6213,chinese
26682,jamaican
42067,italian
45944,southern_us
43318,italian
32084,korean
23806,russian
2721,jamaican
6479,jamaican
48519,mexican
12560,filipino
4171,korean
14434,spanish
21159,spanish
44745,cajun_creole
12965,filipino
39978,jamaican
32514,southern_us
1336,chinese
48649,chinese
21591,chinese
32813,spanish
5818,chinese
39944,irish
33274,italian
13429,british
9739,vietnamese
44031,southern_us
25007,chinese
29143,chinese
41309,southern_us
17675,thai
5570,irish
12206,chinese
33553,vietnamese
30898,korean
23937,vietnamese
11454,mexican
16091,southern_us
6058,southern_us
18720,mexican
42018,chinese
3462,chinese
19617,vietnamese
18874,mexican
6416,chinese
15063,korean
46292,korean
38247,chinese
36427,spanish
47417,chinese
4768,cajun_creole
11626,irish
21027,spanish
22079,vietnamese
20527,chinese
27846,chinese
16236,moroccan
46145,greek
7761,vietnamese
34212,southern_us
17180,chinese
4546,cajun_creole
44474,irish
37886,thai
17842,southern_us
27282,chinese
979,french
6895,jamaican
4150,chinese
32995,spanish
8444,korean
13686,filipino
8918,mexican
17569,mexican
19313,moroccan
23833,thai
4623,vietnamese
18164,jamaican
45780,moroccan
17994,mexican
12268,moroccan
14368,korean
19242,filipino
21658,cajun_creole
32160,french
20931,jamaican
30800,southern_us
33829,thai
29674,filipino
36367,chinese
40547,jamaican
39583,mexican
18638,korean
10010,jamaican
7084,spanish
30421,jamaican
24243,italian
38417,spanish
5183,jamaican
4522,jamaican
29727,spanish
47928,jamaican
11211,chinese
10117,spanish
26611,spanish
21852,italian
41769,korean
16342,vietnamese
13694,spanish
1173,southern_us
12257,thai
27392,spanish
20360,vietnamese
16090,korean
31245,vietnamese
23411,french
46268,chinese
45488,mexican
39708,southern_us
25281,cajun_creole
9057,mexican
24917,jamaican
49532,spanish
5491,spanish
33378,jamaican
23340,southern_us
13456,cajun_creole
31952,moroccan
39823,mexican
445,irish
28523,vietnamese
32201,cajun_creole
5612,spanish
44099,chinese
7608,vietnamese
30971,vietnamese
38223,mexican
43482,spanish
36483,vietnamese
9875,italian
18378,greek
9583,vietnamese
13947,vietnamese
8681,filipino
46374,vietnamese
47034,russian
45643,chinese
5551,italian
23694,chinese
32724,japanese
48999,chinese
5952,spanish
36593,vietnamese
48894,vietnamese
27066,southern_us
9343,spanish
35625,filipino
22159,mexican
39883,spanish
20939,italian
21471,italian
2208,southern_us
38731,chinese
10206,filipino
425,chinese
11081,jamaican
48333,spanish
46536,brazilian
25686,chinese
41323,korean
30523,italian
29731,mexican
23018,vietnamese
43425,japanese
43325,mexican
24159,mexican
2121,chinese
15876,chinese
11191,mexican
4338,spanish
4072,mexican
29363,british
29278,southern_us
4276,chinese
47413,british
16670,filipino
31767,irish
37741,greek
45568,british
13871,chinese
15015,filipino
1536,thai
1466,vietnamese
10405,chinese
15963,jamaican
45075,mexican
2588,vietnamese
17070,irish
14012,korean
44422,filipino
14609,chinese
46913,mexican
5710,british
16086,british
48335,jamaican
41667,chinese
20551,cajun_creole
29812,irish
32212,korean
18,irish
14823,vietnamese
30464,chinese
31748,moroccan
8081,korean
2484,korean
41751,jamaican
25020,filipino
6889,cajun_creole
37348,greek
27337,moroccan
21625,jamaican
43407,cajun_creole
737,italian
42668,filipino
36758,jamaican
3528,filipino
40542,cajun_creole
8277,vietnamese
22826,cajun_creole
16937,italian
8216,chinese
10738,british
11932,chinese
21240,chinese
14296,filipino
24128,spanish
44718,jamaican
40317,italian
22385,southern_us
16417,jamaican
19098,jamaican
36846,vietnamese
10401,vietnamese
10602,southern_us
16051,italian
25205,chinese
45464,chinese
8956,french
23386,cajun_creole
7691,chinese
21774,chinese
49705,cajun_creole
34095,chinese
40336,chinese
44728,filipino
10843,italian
21666,filipino
44202,chinese
17673,british
34724,jamaican
32367,jamaican
14479,japanese
46203,chinese
7485,british
24792,greek
37601,italian
11749,korean
40459,greek
6034,cajun_creole
46184,chinese
8659,korean
28264,spanish
40788,vietnamese
25901,vietnamese
6880,southern_us
26443,spanish
27597,korean
4679,russian
27054,chinese
33316,mexican
28346,vietnamese
46206,moroccan
9856,vietnamese
36740,vietnamese
38157,cajun_creole
11701,korean
43877,irish
21737,chinese
17489,irish
5182,irish
47765,thai
36916,chinese
21953,spanish
44316,chinese
37928,korean
23423,mexican
26636,greek
27428,chinese
29136,chinese
45677,korean
35525,chinese
28707,southern_us
4234,chinese
45606,filipino
6646,chinese
1733,chinese
31169,greek
45279,chinese
14269,filipino
26266,korean
15973,russian
15279,cajun_creole
33120,chinese
26073,moroccan
25767,vietnamese
12044,chinese
822,mexican
13536,mexican
1978,irish
3895,vietnamese
8427,vietnamese
16946,chinese
9005,korean
42707,filipino
17931,chinese
2110,filipino
21611,chinese
48079,chinese
22441,jamaican
43783,chinese
49514,jamaican
26278,jamaican
39096,filipino
36782,filipino
31016,irish
41700,british
8046,filipino
14017,cajun_creole
48126,irish
48972,chinese
21200,cajun_creole
37825,mexican
24835,spanish
38205,british
48460,spanish
29019,chinese
18799,korean
23742,spanish
30089,vietnamese
1400,filipino
7025,chinese
19873,korean
29374,mexican
45577,spanish
46375,italian
28377,japanese
39019,cajun_creole
16754,chinese
28648,filipino
32006,british
49138,japanese
14159,jamaican
33747,vietnamese
49510,chinese
2118,japanese
14463,spanish
12299,filipino
16115,chinese
30854,spanish
41412,jamaican
36655,korean
31595,spanish
8225,filipino
47650,japanese
40681,chinese
43979,cajun_creole
7934,moroccan
45199,spanish
6851,greek
4006,chinese
610,thai
18142,spanish
34363,mexican
30475,chinese
35246,mexican
29020,jamaican
27993,brazilian
24921,moroccan
22164,cajun_creole
725,korean
34349,korean
48655,korean
46658,french
28212,jamaican
27714,japanese
6049,chinese
19836,mexican
33934,vietnamese
1338,chinese
21498,korean
27005,chinese
40168,vietnamese
4877,moroccan
15415,vietnamese
5545,chinese
20433,vietnamese
11634,korean
25492,cajun_creole
21017,mexican
22311,vietnamese
17808,chinese
30869,spanish
11794,chinese
26414,vietnamese
1450,vietnamese
17605,southern_us
19789,chinese
25287,filipino
526,british
6426,vietnamese
838,thai
38921,japanese
43956,japanese
16406,korean
33285,spanish
45131,chinese
44192,chinese
36629,southern_us
23975,greek
46511,southern_us
45907,irish
22734,irish
43589,mexican
30287,filipino
23900,cajun_creole
11928,mexican
16529,jamaican
25626,moroccan
12962,mexican
19959,chinese
18195,jamaican
37128,indian
25730,vietnamese
40554,southern_us
34484,irish
17596,mexican
47805,mexican
8438,cajun_creole
31594,chinese
2308,spanish
40522,jamaican
42693,japanese
48848,filipino
44560,mexican
7700,jamaican
43908,korean
3930,southern_us
20940,vietnamese
12360,spanish
23094,vietnamese
20327,mexican
34630,spanish
41264,filipino
25085,japanese
48479,cajun_creole
31715,cajun_creole
29569,chinese
39317,jamaican
15719,mexican
4162,filipino
15001,korean
12123,filipino
42748,chinese
41905,jamaican
4484,filipino
30867,italian
17319,spanish
13081,jamaican
11899,mexican
13374,mexican
27495,chinese
18138,chinese
14851,japanese
16111,jamaican
23947,jamaican
5970,korean
16594,southern_us
5820,southern_us
28254,southern_us
10280,chinese
45113,brazilian
26103,mexican
14985,filipino
35731,cajun_creole
30031,spanish
27627,mexican
43874,mexican
14497,chinese
45524,cajun_creole
42287,moroccan
5922,korean
25698,chinese
19355,filipino
24250,chinese
11355,japanese
40719,filipino
17155,italian
4387,mexican
21848,cajun_creole
45934,filipino
14669,chinese
7153,jamaican
19848,filipino
7324,chinese
11419,chinese
42599,cajun_creole
30771,moroccan
28371,moroccan
33112,chinese
49146,greek
40340,mexican
10502,spanish
47056,jamaican
41269,chinese
3350,cajun_creole
23684,brazilian
20727,spanish
23099,mexican
49125,filipino
24362,moroccan
44077,cajun_creole
22428,chinese
34271,mexican
24892,korean
28073,british
37462,spanish
12,jamaican
49513,mexican
43115,mexican
44461,italian
41691,indian
24331,cajun_creole
34010,jamaican
33379,moroccan
22653,mexican
18136,southern_us
47396,brazilian
373,moroccan
28717,british
41036,italian
23119,korean
22546,filipino
29176,cajun_creole
36192,jamaican
41978,filipino
16397,jamaican
22951,irish
35400,spanish
18095,jamaican
12517,chinese
37493,cajun_creole
3927,mexican
1147,chinese
1370,british
18935,mexican
10993,mexican
4693,mexican
10439,filipino
17130,italian
1815,spanish
871,spanish
18587,spanish
34251,spanish
12739,chinese
36588,spanish
18833,chinese
47216,mexican
9988,vietnamese
31994,greek
47730,chinese
23665,jamaican
36099,southern_us
20308,spanish
36430,chinese
19185,korean
12413,vietnamese
35605,greek
20708,cajun_creole
19801,cajun_creole
32603,jamaican
22243,filipino
7244,korean
37724,irish
22988,filipino
41278,spanish
2244,japanese
5,spanish
32270,chinese
7837,vietnamese
28188,jamaican
41484,french
4767,mexican
13508,mexican
6806,spanish
26307,chinese
33387,jamaican
9764,irish
4815,vietnamese
42662,korean
41477,vietnamese
6417,spanish
22285,mexican
49476,cajun_creole
26084,chinese
44742,jamaican
19022,japanese
32578,filipino
10514,vietnamese
13815,spanish
19472,cajun_creole
7373,moroccan
23280,southern_us
11559,korean
12765,greek
40511,japanese
40858,southern_us
24236,jamaican
16187,chinese
42423,japanese
32296,chinese
44908,korean
2833,spanish
25142,jamaican
7268,mexican
5582,vietnamese
25289,vietnamese
2838,vietnamese
10185,chinese
45665,chinese
38764,greek
33129,spanish
18427,japanese
15256,brazilian
6477,chinese
30986,mexican
25978,korean
5957,japanese
40329,filipino
11071,spanish
48793,greek
5115,moroccan
40723,mexican
41245,chinese
6240,irish
4699,spanish
13769,brazilian
33336,cajun_creole
4811,greek
18127,spanish
42772,spanish
45102,spanish
26926,korean
47055,greek
15650,italian
26966,southern_us
45230,british
44400,spanish
26203,moroccan
21311,southern_us
11945,chinese
25732,jamaican
39567,spanish
25575,irish
7211,cajun_creole
13410,mexican
173,chinese
11563,vietnamese
38716,spanish
32625,french
22638,spanish
23818,italian
8596,filipino
27471,filipino
28233,jamaican
47682,vietnamese
20385,vietnamese
12567,chinese
43903,mexican
4925,southern_us
7818,mexican
35051,russian
4586,spanish
20743,mexican
16369,japanese
13883,moroccan
38849,cajun_creole
26017,mexican
24719,irish
15767,spanish
30007,jamaican
34297,cajun_creole
30597,jamaican
25578,southern_us
41719,filipino
23913,irish
11153,vietnamese
39196,moroccan
7338,spanish
21090,chinese
25451,italian
5482,japanese
23031,spanish
15926,cajun_creole
28527,spanish
40828,chinese
42196,chinese
39387,chinese
28870,jamaican
15503,mexican
36678,irish
38576,southern_us
16192,chinese
25622,french
12687,vietnamese
48280,vietnamese
47405,jamaican
15140,vietnamese
20579,spanish
30880,jamaican
39040,filipino
17487,southern_us
3762,cajun_creole
20910,chinese
19072,filipino
39412,filipino
28679,chinese
7314,korean
34143,french
5594,chinese
24503,vietnamese
28432,filipino
21054,spanish
11965,vietnamese
30692,vietnamese
9901,southern_us
37008,spanish
25505,korean
10740,jamaican
21791,korean
5539,chinese
19680,filipino
24129,spanish
8351,vietnamese
12701,korean
12042,chinese
26441,chinese
21399,chinese
43615,jamaican
12283,chinese
32715,filipino
24499,jamaican
9035,korean
22563,jamaican
28467,vietnamese
41765,jamaican
38064,chinese
31087,vietnamese
23005,mexican
25806,mexican
37930,chinese
10879,japanese
40080,southern_us
11216,spanish
42099,chinese
27377,cajun_creole
4453,mexican
9001,jamaican
27383,british
18472,cajun_creole
22313,jamaican
31709,korean
38931,russian
5261,brazilian
17530,greek
19071,cajun_creole
42108,mexican
7099,korean
10678,vietnamese
226,jamaican
16283,mexican
42538,spanish
7991,cajun_creole
6127,chinese
16011,filipino
5664,cajun_creole
19882,southern_us
48540,moroccan
45897,japanese
46935,jamaican
738,moroccan
25990,chinese
15397,jamaican
17496,russian
29458,irish
31331,irish
17562,filipino
12661,filipino
35726,cajun_creole
34728,greek
32619,irish
14510,vietnamese
25391,mexican
34723,greek
28055,mexican
15498,spanish
42070,chinese
26506,thai
35888,jamaican
40255,chinese
2943,korean
48785,korean
8979,spanish
27068,vietnamese
19842,vietnamese
28677,vietnamese
27565,spanish
35410,moroccan
6149,spanish
45188,moroccan
33341,vietnamese
15024,chinese
35126,cajun_creole
19020,mexican
9491,southern_us
40281,spanish
34120,cajun_creole
6504,chinese
8285,cajun_creole
21811,cajun_creole
24014,spanish
5134,mexican
7360,irish
47692,russian
41845,spanish
34326,spanish
19249,filipino
6843,british
15897,chinese
17032,moroccan
16293,greek
9128,korean
40249,spanish
33418,mexican
38161,chinese
24973,korean
30725,spanish
46619,jamaican
16252,vietnamese
4516,cajun_creole
3652,vietnamese
7704,korean
18104,japanese
39865,chinese
22207,chinese
29362,spanish
40422,french
5285,jamaican
36114,vietnamese
26586,mexican
49698,russian
27718,korean
36219,jamaican
30609,southern_us
44118,japanese
30917,korean
37880,cajun_creole
43301,spanish
21584,chinese
8328,chinese
46508,moroccan
31063,mexican
17264,mexican
586,mexican
19414,thai
10375,irish
29177,filipino
949,southern_us
28118,moroccan
4160,irish
24882,chinese
13571,mexican
11532,mexican
6928,mexican
31998,russian
22741,thai
13915,italian
48633,jamaican
1011,spanish
17649,korean
32786,cajun_creole
18615,southern_us
48257,chinese
11599,mexican
43063,jamaican
14526,korean
37125,irish
8063,filipino
32934,japanese
12139,southern_us
33392,chinese
8538,french
47527,spanish
33955,filipino
8088,korean
33306,vietnamese
22004,chinese
49699,mexican
45344,chinese
8924,spanish
8965,moroccan
37812,irish
26605,jamaican
1499,moroccan
41392,korean
2338,vietnamese
48685,spanish
39463,chinese
16150,spanish
42577,spanish
761,spanish
43360,moroccan
47783,mexican
20532,moroccan
11963,southern_us
41456,korean
20446,japanese
34645,southern_us
4238,chinese
49502,chinese
6451,filipino
18981,korean
35385,filipino
2459,jamaican
32884,vietnamese
4809,korean
14992,southern_us
36732,japanese
33064,korean
16264,british
46857,korean
7003,brazilian
20492,spanish
25654,vietnamese
10849,jamaican
29207,spanish
27412,jamaican
47264,irish
24155,chinese
49484,french
36541,chinese
49339,southern_us
25840,irish
14136,spanish
45538,mexican
31716,mexican
35893,russian
20742,japanese
1158,filipino
7742,vietnamese
14846,cajun_creole
27770,chinese
41274,japanese
43871,british
24983,chinese
37305,filipino
18545,chinese
41013,mexican
15782,chinese
3892,spanish
16005,russian
38901,spanish
40350,cajun_creole
40268,moroccan
11941,chinese
32193,irish
6438,spanish
28612,italian
34937,spanish
18750,vietnamese
44983,vietnamese
8662,mexican
10026,russian
784,jamaican
28879,korean
5707,vietnamese
45299,spanish
40004,chinese
7800,mexican
20166,southern_us
48006,spanish
20841,jamaican
23893,greek
20164,jamaican
45206,spanish
22864,mexican
46996,japanese
16927,italian
678,british
1317,thai
43897,korean
24269,spanish
11316,jamaican
1902,chinese
46191,japanese
31549,cajun_creole
22391,vietnamese
19490,chinese
8356,greek
45697,filipino
47308,chinese
46898,spanish
14830,cajun_creole
3738,spanish
33149,mexican
36390,jamaican
10543,irish
22597,moroccan
49045,mexican
26531,spanish
38356,southern_us
31739,brazilian
28912,cajun_creole
42828,mexican
3903,southern_us
44976,filipino
28573,chinese
44215,japanese
35636,vietnamese
10709,spanish
44787,spanish
3263,vietnamese
36111,vietnamese
38476,moroccan
28105,italian
43568,spanish
6441,mexican
45081,filipino
8666,filipino
35983,greek
14186,greek
10143,chinese
2448,jamaican
26012,thai
48776,vietnamese
39833,chinese
12533,italian
13637,southern_us
5998,chinese
28339,chinese
26881,irish
40945,jamaican
36422,cajun_creole
40041,spanish
38541,spanish
35240,spanish
44367,moroccan
18043,japanese
35014,jamaican
30069,irish
16713,vietnamese
12339,korean
12234,irish
12453,chinese
22609,chinese
44725,jamaican
29732,vietnamese
44392,thai
23798,cajun_creole
24772,spanish
12345,mexican
23309,japanese
40450,moroccan
28710,chinese
8336,moroccan
3554,vietnamese
5668,british
34033,mexican
20513,vietnamese
1130,mexican
30203,chinese
46316,chinese
29023,japanese
22289,chinese
49330,spanish
32512,chinese
4554,mexican
14947,spanish
33667,spanish
49000,spanish
31457,southern_us
46254,southern_us
37570,filipino
5605,southern_us
24507,filipino
30816,greek
32852,moroccan
13107,spanish
20463,spanish
85,chinese
27025,mexican
40983,spanish
20113,russian
44284,spanish
16999,jamaican
35662,korean
14382,mexican
40297,korean
32630,spanish
7264,chinese
14867,jamaican
18802,spanish
3985,cajun_creole
35155,chinese
17760,brazilian
14474,spanish
28666,italian
38277,southern_us
7931,chinese
49649,korean
8266,vietnamese
29725,chinese
20460,chinese
4097,spanish
44710,southern_us
6344,vietnamese
11194,mexican
44716,irish
34191,southern_us
39699,mexican
14929,irish
47451,french
24368,cajun_creole
884,vietnamese
5137,mexican
38574,italian
48792,japanese
49132,mexican
5669,cajun_creole
37952,chinese
49298,british
41405,jamaican
34909,chinese
10767,korean
5721,mexican
27292,chinese
18692,chinese
27907,japanese
45127,mexican
33534,cajun_creole
26,british
13068,irish
45579,mexican
28956,jamaican
1201,italian
43090,filipino
30197,jamaican
27762,chinese
43057,spanish
24887,spanish
43916,filipino
544,vietnamese
10438,jamaican
9331,irish
649,mexican
32577,moroccan
36873,spanish
48446,mexican
28909,vietnamese
1999,jamaican
42137,italian
48503,japanese
49033,japanese
1053,spanish
5535,mexican
21864,jamaican
21042,french
3321,mexican
16337,vietnamese
22885,cajun_creole
4020,chinese
41425,moroccan
2830,filipino
26570,korean
19943,italian
17114,japanese
6009,filipino
43791,southern_us
13681,southern_us
11385,japanese
21875,jamaican
32449,chinese
3924,jamaican
8799,vietnamese
1989,spanish
23288,italian
23920,italian
46349,japanese
44238,japanese
31337,spanish
14492,southern_us
18368,mexican
13781,jamaican
42371,korean
20640,chinese
48955,filipino
46955,spanish
30032,japanese
3103,chinese
19597,thai
23435,vietnamese
31446,korean
33791,chinese
23813,russian
14538,spanish
35181,russian
6246,japanese
40850,mexican
32080,mexican
781,jamaican
7679,jamaican
44640,cajun_creole
17645,mexican
12454,japanese
28430,cajun_creole
6876,chinese
48868,spanish
43333,chinese
9807,chinese
27843,chinese
45089,greek
41811,korean
28131,southern_us
23394,thai
29599,vietnamese
40086,mexican
20013,irish
18134,mexican
48291,greek
30903,filipino
2777,vietnamese
3630,jamaican
37511,jamaican
26835,jamaican
7201,filipino
20442,spanish
19136,filipino
40878,vietnamese
1177,spanish
43121,filipino
11307,jamaican
37617,spanish
25583,korean
27863,japanese
17830,greek
18267,chinese
29923,southern_us
27827,spanish
4616,spanish
9979,chinese
2878,british
40101,chinese
13411,cajun_creole
9683,mexican
48733,southern_us
27233,moroccan
25926,greek
22098,mexican
16095,spanish
15839,chinese
10882,jamaican
44004,italian
45224,chinese
40285,chinese
20598,filipino
19307,chinese
14899,korean
36512,filipino
37453,british
4319,chinese
28718,chinese
44611,chinese
26031,jamaican
36988,filipino
24182,japanese
4727,chinese
25982,british
9544,chinese
48030,chinese
47789,cajun_creole
16245,southern_us
12440,chinese
32989,spanish
10582,mexican
23028,vietnamese
45653,irish
46888,chinese
20392,thai
13453,vietnamese
1300,moroccan
29343,southern_us
27423,vietnamese
46977,jamaican
27479,korean
37899,spanish
21177,irish
45590,filipino
46775,filipino
45416,chinese
23039,jamaican
26308,chinese
23306,filipino
42367,japanese
41379,japanese
16715,italian
33712,southern_us
24136,spanish
26094,italian
2212,chinese
19672,spanish
42872,jamaican
36661,moroccan
26319,spanish
263,vietnamese
13942,moroccan
43311,mexican
12743,chinese
7519,spanish
35601,cajun_creole
44197,irish
8617,jamaican
6573,southern_us
13377,mexican
31725,mexican
13042,chinese
2701,southern_us
38137,moroccan
11356,chinese
3202,jamaican
15530,irish
18012,vietnamese
22683,mexican
37199,chinese
5169,jamaican
43401,vietnamese
7246,greek
36491,french
40868,japanese
8084,chinese
45914,jamaican
32344,moroccan
27508,mexican
27323,filipino
29576,filipino
13998,mexican
28214,korean
2918,vietnamese
19918,cajun_creole
44955,cajun_creole
7007,korean
32164,vietnamese
20929,korean
10380,french
28015,cajun_creole
24501,italian
37257,korean
